source_id,ra,dec,phot_g_mean_mag,g_rp,qf,F6,F8,F10,mem_prob,Class
604897391469141632,132.9306097405539,11.670290523536586,16.243812561035153,0.455221176147461,1,0.0,2.740119080669431e-05,0.0,0,0
604897627692974464,132.85848991452696,11.64971091916285,18.204633712768555,,1,0.9333333333333333,0.8527107874992261,0.8637396273067988,0,1
604897799490329216,132.82818895080504,11.654099213203898,19.398099899291992,1.1008281707763672,1,1.0,0.9888661591180145,1.0,0,1
604897803786032768,132.82328138687606,11.660013307292779,13.424559593200685,0.454340934753418,1,0.0,0.00025124300851416545,0.0055560388361834976,0,0
604897833850019328,132.84940719217153,11.6478085526861,14.37062168121338,0.5059728622436523,1,1.0,0.9999825053494158,0.9944442213817904,0,1
604897833851378688,132.84079760880093,11.652738790550616,17.843273162841797,1.1993560791015625,1,0.011111111111111112,0.006263675525738695,0.0055636808519951165,0,0
604897838145767168,132.84657329742478,11.654122571970511,14.740635871887207,0.5459222793579102,1,1.0,0.9999825060815746,0.9944442213817904,0,1
604897838145769472,132.83984755498966,11.652363899720314,13.516213417053224,0.4105548858642578,1,0.0,0.00025128600185979,0.005556712137058942,0,0
604897902569548160,132.8260266839153,11.661814967780767,17.9683780670166,0.903329849243164,1,0.0,0.0004253729236903503,0.0,0,0
604897906866824448,132.83658070499246,11.661139389314569,13.542055130004885,0.4565925598144531,1,0.9888888888888889,0.9999825063961669,0.9944442526912063,0,1
604897936929290880,132.84500743656108,11.675038215657876,18.67458724975586,1.0241546630859375,1,1.0,0.9944550697646176,1.0,0,1
604897936929292160,132.84224677537094,11.677403321597707,18.228240966796875,0.9930191040039062,1,1.0,0.9998429256594377,0.994443882388796,0,1
604897971289326592,132.88209961497515,11.652474122944815,20.1773624420166,0.993976593017578,1,0.0,0.0,0.0,0,0
604898005648763136,132.9010564089571,11.661284927156654,18.424440383911133,0.950918197631836,1,0.0,0.0,0.005557158102841348,0,0
604898009944442624,132.89803337940918,11.663043594630661,14.176738739013672,0.5568675994873047,1,0.05,0.07785247343920759,0.04446885657725863,0,0
604898009944444032,132.8982920955117,11.658938927547727,16.652458190917972,0.7953777313232422,1,0.9944444444444445,0.9944265620291121,1.0,0,1
604898074368243200,132.89512003472606,11.672464833,18.583660125732425,0.6402492523193359,1,0.0,2.7408212599104333e-05,0.0,0,0
604898078663918848,132.89131188029347,11.67532644656003,20.22303581237793,0.9808177947998048,1,0.0,0.0,0.0,0,0
604898113023651328,132.91638281023322,11.67428377722967,18.9189395904541,1.0308914184570312,1,1.0,0.999921744815459,1.0,0,1
604898113023653888,132.91057381069493,11.666135898461606,17.07105827331543,0.9836807250976562,1,1.0,0.9942862051227522,1.0,0,1
604898147383383296,132.92914188378307,11.683223361001925,14.919376373291016,0.5946578979492188,1,0.016666666666666666,0.005810686282308992,0.005547719399084898,0,0
604898177447459584,132.90530418481484,11.675515825892248,19.202396392822266,0.7613353729248047,1,0.0,2.7412841194409306e-05,0.0,0,0
604898181743130368,132.8986077595311,11.686116496368625,17.7225284576416,0.4450855255126953,1,0.0,8.961292032049452e-05,0.0,0,0
604898211807205504,132.91000615929593,11.691702155886887,16.116764068603516,0.7558908462524414,1,1.0,0.9999825060815746,1.0,0,1
604898246166933504,132.86636497199126,11.6674732186419,17.356447219848633,0.904672622680664,1,1.0,0.9998429961347106,1.0,0,1
604898250462621312,132.8646165093744,11.66643754115875,19.814456939697266,0.64697265625,1,0.0,2.741027921420171e-05,0.0,0,0
604898250462674176,132.87318079607272,11.676164038158612,19.37108612060547,0.470916748046875,1,0.0,2.7407992888873496e-05,0.0,0,0
